region_i,region_j,site_1,site_2,abs_z,p_raw,is_diag,reject_fdr
21,20,KKI,NEUROIMAGE,0.47599815346346025,0.6340756934241187,False,False
21,21,KKI,NEUROIMAGE,1.7021279373548674,0.08873138782720517,True,False
21,22,KKI,NEUROIMAGE,0.2139988373738439,0.8305479638218807,False,False
21,23,KKI,NEUROIMAGE,1.4364349518580164,0.15087861350118253,False,False
21,24,KKI,NEUROIMAGE,0.15085028502631,0.8800938183823772,False,False
21,25,KKI,NEUROIMAGE,1.32873577326359,0.1839351582781633,False,False
21,26,KKI,NEUROIMAGE,1.4442255232042012,0.14867554762810029,False,False
21,27,KKI,NEUROIMAGE,1.0028323515787103,0.3159417566744216,False,False
21,28,KKI,NEUROIMAGE,0.8560945080238714,0.39194550618657664,False,False
21,29,KKI,NEUROIMAGE,0.07783672836789411,0.9379579300498289,False,False
21,30,KKI,NEUROIMAGE,0.23664691887580855,0.8129307178502506,False,False
21,31,KKI,NEUROIMAGE,0.6796644076084086,0.49671697749279187,False,False
21,32,KKI,NEUROIMAGE,0.9266858193293025,0.3540896823150884,False,False
21,33,KKI,NEUROIMAGE,0.28901818876636515,0.7725674586273004,False,False
21,34,KKI,NEUROIMAGE,0.805158930802543,0.42072797257021133,False,False
21,35,KKI,NEUROIMAGE,0.6688075916047946,0.5036182234098011,False,False
21,36,KKI,NEUROIMAGE,0.48979616529654474,0.6242781445164584,False,False
21,37,KKI,NEUROIMAGE,0.6048961606722649,0.5452479943411619,False,False
21,38,KKI,NEUROIMAGE,0.6596912297277221,0.5094519959389716,False,False
21,39,KKI,NEUROIMAGE,0.918193111361393,0.35851777446257294,False,False
21,40,KKI,NEUROIMAGE,0.4963943995892327,0.6196161755800693,False,False
21,41,KKI,NEUROIMAGE,0.19991943838152063,0.841543587693958,False,False
21,42,KKI,NEUROIMAGE,1.4431196306434708,0.14898677429621532,False,False
21,43,KKI,NEUROIMAGE,1.154783907188061,0.24817892880191994,False,False
21,44,KKI,NEUROIMAGE,0.6447940493480759,0.5190606587010489,False,False
21,45,KKI,NEUROIMAGE,1.5407922815648027,0.12336734856018693,False,False
21,46,KKI,NEUROIMAGE,0.8801529980137868,0.3787764318337453,False,False
22,0,KKI,NEUROIMAGE,1.4293472265116927,0.15290445846280373,False,False
22,1,KKI,NEUROIMAGE,0.8937555306471111,0.3714527069112785,False,False
22,2,KKI,NEUROIMAGE,1.204957932676244,0.22821954214699858,False,False
22,3,KKI,NEUROIMAGE,2.102308185992029,0.03552628796892984,False,False
22,4,KKI,NEUROIMAGE,0.37040180494483316,0.7110831291464006,False,False
22,5,KKI,NEUROIMAGE,0.8082851710231519,0.4189264370888094,False,False
22,6,KKI,NEUROIMAGE,1.2539993361574107,0.20984224672270535,False,False
22,7,KKI,NEUROIMAGE,0.5672241173463887,0.5705619245391419,False,False
22,8,KKI,NEUROIMAGE,1.093956064659559,0.2739742479067112,False,False
22,9,KKI,NEUROIMAGE,0.39068035224926934,0.6960335235822385,False,False
22,10,KKI,NEUROIMAGE,2.260081057605554,0.023816220549621223,False,False
22,11,KKI,NEUROIMAGE,1.8106833368294077,0.07018988368809191,False,False
22,12,KKI,NEUROIMAGE,0.18185916473510838,0.8556932518507538,False,False
22,13,KKI,NEUROIMAGE,1.4111621126018903,0.1581968188334093,False,False
22,14,KKI,NEUROIMAGE,1.4283791147872085,0.15318276723989918,False,False
22,15,KKI,NEUROIMAGE,0.9734269672958358,0.3303411414373999,False,False
22,16,KKI,NEUROIMAGE,0.6885259306697049,0.4911216467201671,False,False
22,17,KKI,NEUROIMAGE,1.505212060168395,0.1322695655141251,False,False
22,18,KKI,NEUROIMAGE,1.8241000566477525,0.06813694698349923,False,False
22,19,KKI,NEUROIMAGE,0.9612121116509587,0.3364455278005827,False,False
22,20,KKI,NEUROIMAGE,0.8929409302698095,0.37188880656016576,False,False
22,21,KKI,NEUROIMAGE,0.11683147721406958,0.9069935993459524,False,False
22,22,KKI,NEUROIMAGE,5.295689121313233,1.1856840750749157e-07,True,True
22,23,KKI,NEUROIMAGE,1.272480301133347,0.20320251879400952,False,False
22,24,KKI,NEUROIMAGE,0.8492098116982837,0.39576455457994975,False,False
22,25,KKI,NEUROIMAGE,1.7113745969266787,0.08701198355508052,False,False
22,26,KKI,NEUROIMAGE,0.10704747157579193,0.9147513192205196,False,False
22,27,KKI,NEUROIMAGE,0.037598337286860725,0.9700079336390018,False,False
22,28,KKI,NEUROIMAGE,0.46626811634992393,0.6410235977158836,False,False
22,29,KKI,NEUROIMAGE,0.6055741872170571,0.5447975474118625,False,False
22,30,KKI,NEUROIMAGE,0.8484172287382367,0.39620565105936634,False,False
22,31,KKI,NEUROIMAGE,0.39142509774297063,0.6954830438977498,False,False
22,32,KKI,NEUROIMAGE,0.8078027171325871,0.4192041607205609,False,False
22,33,KKI,NEUROIMAGE,1.0876454270146774,0.27675166822360264,False,False
22,34,KKI,NEUROIMAGE,1.3955109033772235,0.16286182914380942,False,False
22,35,KKI,NEUROIMAGE,0.14765844659521551,0.8826123268816737,False,False
22,36,KKI,NEUROIMAGE,1.4539051064352415,0.14597261688903887,False,False
22,37,KKI,NEUROIMAGE,1.5682179748492984,0.11683027088984159,False,False
22,38,KKI,NEUROIMAGE,0.9355638712969849,0.3494977834634805,False,False
22,39,KKI,NEUROIMAGE,0.4875496410255855,0.6258688730961701,False,False
22,40,KKI,NEUROIMAGE,1.4571748648736194,0.14506811697495722,False,False
22,41,KKI,NEUROIMAGE,0.9023611155001696,0.36686506994892676,False,False
22,42,KKI,NEUROIMAGE,0.13805309662665607,0.8901984542074018,False,False
22,43,KKI,NEUROIMAGE,2.3263434567817196,0.020000235460046298,False,False
22,44,KKI,NEUROIMAGE,0.7932169843285349,0.4276514137107478,False,False
22,45,KKI,NEUROIMAGE,1.281225841226231,0.20011435201252892,False,False
22,46,KKI,NEUROIMAGE,0.025986900948168534,0.9792677864529613,False,False
23,0,KKI,NEUROIMAGE,0.041331457458854776,0.9670316550641276,False,False
23,1,KKI,NEUROIMAGE,0.49825756015067374,0.6183025167479929,False,False
23,2,KKI,NEUROIMAGE,0.9137217671530177,0.3608630633309686,False,False
23,3,KKI,NEUROIMAGE,2.5352876927610515,0.011235501076410229,False,False
23,4,KKI,NEUROIMAGE,0.7253318478161329,0.46824847215288534,False,False
23,5,KKI,NEUROIMAGE,0.2059657235950701,0.8368176858440416,False,False
23,6,KKI,NEUROIMAGE,1.6170541530182845,0.10586659207498281,False,False
23,7,KKI,NEUROIMAGE,0.7189844179736732,0.47215052053484485,False,False
23,8,KKI,NEUROIMAGE,0.1423107003472488,0.8868345948951222,False,False
23,9,KKI,NEUROIMAGE,2.835128626113312,0.004580723854499924,False,False
23,10,KKI,NEUROIMAGE,1.8380408411627935,0.06605638740252011,False,False
23,11,KKI,NEUROIMAGE,0.9844468058607215,0.3248958739700939,False,False
23,12,KKI,NEUROIMAGE,1.1797938697095856,0.2380822083063009,False,False
23,13,KKI,NEUROIMAGE,0.5865389500999535,0.5575133948315769,False,False
23,14,KKI,NEUROIMAGE,3.344813689722713,0.0008233786035340357,False,True
23,15,KKI,NEUROIMAGE,0.882399235847602,0.3775609488124969,False,False
23,16,KKI,NEUROIMAGE,1.0894850132554468,0.2759400601867663,False,False
23,17,KKI,NEUROIMAGE,1.9960008200385913,0.04593383353731211,False,False
23,18,KKI,NEUROIMAGE,0.4388149620312287,0.6607956180927077,False,False
23,19,KKI,NEUROIMAGE,1.3130875753090168,0.1891534400453192,False,False
23,20,KKI,NEUROIMAGE,1.1674275133289955,0.2430377655102789,False,False
23,21,KKI,NEUROIMAGE,0.8268347461859467,0.4083307330798207,False,False
23,22,KKI,NEUROIMAGE,1.3221833481309064,0.18610710464363311,False,False
23,23,KKI,NEUROIMAGE,4.1092848887686895,3.9688621491694354e-05,True,True
23,24,KKI,NEUROIMAGE,0.2710182797257293,0.7863769730415628,False,False
23,25,KKI,NEUROIMAGE,0.9629456202801341,0.3355748138492096,False,False
23,26,KKI,NEUROIMAGE,1.8186233242298167,0.06896891688811188,False,False
23,27,KKI,NEUROIMAGE,0.9524241137350499,0.34088193492400987,False,False
23,28,KKI,NEUROIMAGE,0.7834451423308695,0.43336575592756477,False,False
23,29,KKI,NEUROIMAGE,0.8397267473060003,0.40106161350670444,False,False
23,30,KKI,NEUROIMAGE,0.12495155402880835,0.9005619039382455,False,False
23,31,KKI,NEUROIMAGE,1.2272174649106402,0.21974086687609917,False,False
23,32,KKI,NEUROIMAGE,2.249295643537712,0.024493692812754417,False,False
23,33,KKI,NEUROIMAGE,0.642187354936051,0.5207515423296114,False,False
23,34,KKI,NEUROIMAGE,1.4355455834490796,0.1511316885842921,False,False
23,35,KKI,NEUROIMAGE,0.6815335209848873,0.49553396365477376,False,False
23,36,KKI,NEUROIMAGE,0.7604165164467892,0.4470056537393682,False,False
23,37,KKI,NEUROIMAGE,0.039872850309901155,0.9681944961983248,False,False
23,38,KKI,NEUROIMAGE,0.6078042290486407,0.5433173241002277,False,False
23,39,KKI,NEUROIMAGE,0.6623122530187043,0.5077711257217821,False,False
23,40,KKI,NEUROIMAGE,0.08920804157272103,0.928916574609863,False,False
23,41,KKI,NEUROIMAGE,0.7453391065979776,0.4560667456425036,False,False
23,42,KKI,NEUROIMAGE,0.7008876179965262,0.48337315227167144,False,False
23,43,KKI,NEUROIMAGE,0.20417368411953526,0.8382177752143554,False,False
23,44,KKI,NEUROIMAGE,0.4136100493400293,0.6791597123539868,False,False
23,45,KKI,NEUROIMAGE,0.5570589339857936,0.5774871640670498,False,False
23,46,KKI,NEUROIMAGE,1.2058545727791186,0.22787356902017053,False,False
24,0,KKI,NEUROIMAGE,0.8441268664602071,0.39859851611696984,False,False
24,1,KKI,NEUROIMAGE,0.6496706503591092,0.5159049860424331,False,False
24,2,KKI,NEUROIMAGE,1.571266571073641,0.11612074263323058,False,False
24,3,KKI,NEUROIMAGE,1.809536274471966,0.07036772995343163,False,False
24,4,KKI,NEUROIMAGE,1.3439167951983486,0.1789752943103382,False,False
24,5,KKI,NEUROIMAGE,1.2338047407420885,0.217275672463065,False,False
24,6,KKI,NEUROIMAGE,0.3309125833145122,0.7407105168464614,False,False
24,7,KKI,NEUROIMAGE,0.8402019318531796,0.4007951754330281,False,False
24,8,KKI,NEUROIMAGE,0.16872510541540936,0.8660128706213097,False,False
24,9,KKI,NEUROIMAGE,0.8084209516187947,0.4188482947807326,False,False
24,10,KKI,NEUROIMAGE,0.7260547019209764,0.4678052368960518,False,False
24,11,KKI,NEUROIMAGE,1.885592099901266,0.05934994280169025,False,False
24,12,KKI,NEUROIMAGE,3.1034678542975485,0.0019126701203347725,False,False
24,13,KKI,NEUROIMAGE,1.86990031550567,0.06149766199831372,False,False
24,14,KKI,NEUROIMAGE,1.3492869113251196,0.17724482805763841,False,False
24,15,KKI,NEUROIMAGE,1.2318798827197734,0.21799395725329473,False,False
24,16,KKI,NEUROIMAGE,0.4502272379884579,0.6525465981109508,False,False
24,17,KKI,NEUROIMAGE,0.018786672802771777,0.985011285510837,False,False
24,18,KKI,NEUROIMAGE,0.06476169462600927,0.9483637406554806,False,False
24,19,KKI,NEUROIMAGE,0.5188544362812301,0.6038622535370459,False,False
24,20,KKI,NEUROIMAGE,0.5460504802385611,0.5850312379333455,False,False
24,21,KKI,NEUROIMAGE,0.39534588663605613,0.6925876391369153,False,False
24,22,KKI,NEUROIMAGE,2.0742457337211295,0.03805649480760028,False,False
24,23,KKI,NEUROIMAGE,1.1107479709617205,0.26667684738135,False,False
24,24,KKI,NEUROIMAGE,0.6229155669852282,0.5333400077405007,True,False
24,25,KKI,NEUROIMAGE,0.1932831979568837,0.8467371843068574,False,False
24,26,KKI,NEUROIMAGE,0.4208696894666525,0.6738502395979546,False,False
24,27,KKI,NEUROIMAGE,0.4468523135528534,0.6549816966844566,False,False
24,28,KKI,NEUROIMAGE,0.33270879353016264,0.7393541110958753,False,False
24,29,KKI,NEUROIMAGE,0.524940729459315,0.5996243944744455,False,False
24,30,KKI,NEUROIMAGE,0.4506553343287375,0.6522379788877926,False,False
24,31,KKI,NEUROIMAGE,0.6858066412241621,0.4928350478250393,False,False
24,32,KKI,NEUROIMAGE,0.2200966841902228,0.8257958571303151,False,False
24,33,KKI,NEUROIMAGE,2.5926114409327994,0.00952503165404269,False,False
24,34,KKI,NEUROIMAGE,0.9474714881827411,0.343398578214245,False,False
24,35,KKI,NEUROIMAGE,0.19738144048917633,0.8435290522695245,False,False
24,36,KKI,NEUROIMAGE,1.0036314644947317,0.3155562826634417,False,False
24,37,KKI,NEUROIMAGE,1.091746596976985,0.2749444977115768,False,False
24,38,KKI,NEUROIMAGE,0.9406582651456606,0.3468800129165196,False,False
24,39,KKI,NEUROIMAGE,0.07393999246390952,0.9410581335411218,False,False
24,40,KKI,NEUROIMAGE,1.3112275139594072,0.1897809093733993,False,False
24,41,KKI,NEUROIMAGE,1.2236642312538153,0.22107891824508374,False,False
24,42,KKI,NEUROIMAGE,0.42013554663857267,0.6743864362603998,False,False
24,43,KKI,NEUROIMAGE,0.6298374686429263,0.528800928408733,False,False
24,44,KKI,NEUROIMAGE,0.2057746235046414,0.8369669644959101,False,False
24,45,KKI,NEUROIMAGE,1.4147543651891532,0.1571405284222374,False,False
24,46,KKI,NEUROIMAGE,1.4635882717099353,0.1433064790004402,False,False
25,0,KKI,NEUROIMAGE,2.4514929215561825,0.014226498456338962,False,False
25,1,KKI,NEUROIMAGE,0.8344170907038821,0.4040459897464356,False,False
25,2,KKI,NEUROIMAGE,0.04348706283828393,0.9653132771304376,False,False
25,3,KKI,NEUROIMAGE,1.1541918157837054,0.24842153718796156,False,False
25,4,KKI,NEUROIMAGE,1.333201130736851,0.18246580838926407,False,False
25,5,KKI,NEUROIMAGE,0.5274346379619013,0.5978917949772288,False,False
25,6,KKI,NEUROIMAGE,1.4996483576147175,0.13370551431535044,False,False
25,7,KKI,NEUROIMAGE,0.8380016867391197,0.40202975617730385,False,False
25,8,KKI,NEUROIMAGE,0.4615018947065786,0.6444385623537667,False,False
25,9,KKI,NEUROIMAGE,0.05344370158285712,0.9573783861166489,False,False
25,10,KKI,NEUROIMAGE,0.22509608549407295,0.8219045261699601,False,False
25,11,KKI,NEUROIMAGE,0.22165418392592515,0.824583098803098,False,False
25,12,KKI,NEUROIMAGE,0.09633616277390894,0.9232535908997692,False,False
25,13,KKI,NEUROIMAGE,0.8114686668895897,0.4170965795573488,False,False
25,14,KKI,NEUROIMAGE,0.6365334185247176,0.5244288064140173,False,False
25,15,KKI,NEUROIMAGE,0.5764905838212705,0.5642836326379813,False,False
25,16,KKI,NEUROIMAGE,2.2534484905200203,0.024230885036334356,False,False
25,17,KKI,NEUROIMAGE,0.06100923348297247,0.9513518554997399,False,False
25,18,KKI,NEUROIMAGE,1.8329138434366972,0.06681538471248241,False,False
25,19,KKI,NEUROIMAGE,1.2268746728809063,0.2198696991760445,False,False
25,20,KKI,NEUROIMAGE,0.07621621483098213,0.9392470826417465,False,False
25,21,KKI,NEUROIMAGE,0.9840986413448574,0.3250670148993514,False,False
25,22,KKI,NEUROIMAGE,0.41085987462657647,0.6811752863082212,False,False
25,23,KKI,NEUROIMAGE,0.5034928615743005,0.6146177979065488,False,False
25,24,KKI,NEUROIMAGE,1.316212608180505,0.18810269307257477,False,False
25,25,KKI,NEUROIMAGE,5.585847573744081,2.3256315148000586e-08,True,True
25,26,KKI,NEUROIMAGE,1.7693149095850307,0.07684133666718972,False,False
25,27,KKI,NEUROIMAGE,0.1870802878219542,0.8515976833335788,False,False
25,28,KKI,NEUROIMAGE,0.5156256177694898,0.606115914505198,False,False
25,29,KKI,NEUROIMAGE,0.9613724532944835,0.33636492978473664,False,False
25,30,KKI,NEUROIMAGE,1.8974679320327958,0.05776620727004124,False,False
25,31,KKI,NEUROIMAGE,1.0558301768796172,0.2910458086789053,False,False
25,32,KKI,NEUROIMAGE,0.10576122687002505,0.9157718006734094,False,False
25,33,KKI,NEUROIMAGE,1.5541413446435863,0.12015070502811688,False,False
25,34,KKI,NEUROIMAGE,0.5116208283923113,0.6089164054434751,False,False
25,35,KKI,NEUROIMAGE,0.18391110818719744,0.8540831903770618,False,False
25,36,KKI,NEUROIMAGE,0.4479351986953472,0.6541999644988831,False,False
25,37,KKI,NEUROIMAGE,1.762666055783782,0.0779568289721667,False,False
25,38,KKI,NEUROIMAGE,0.18024753557664533,0.856958241515413,False,False
25,39,KKI,NEUROIMAGE,1.2355879550033761,0.2166117642140457,False,False
25,40,KKI,NEUROIMAGE,1.0528365106375477,0.2924159283584329,False,False
25,41,KKI,NEUROIMAGE,0.1800692661856152,0.8570981902200935,False,False
25,42,KKI,NEUROIMAGE,2.223626189494777,0.026173604995841832,False,False
25,43,KKI,NEUROIMAGE,0.7974340346215716,0.4251989994717964,False,False
25,44,KKI,NEUROIMAGE,0.7772545845940111,0.43700858374784735,False,False
25,45,KKI,NEUROIMAGE,1.0488678113201415,0.29423896208633116,False,False
25,46,KKI,NEUROIMAGE,0.1137774679209733,0.9094142005794826,False,False
26,0,KKI,NEUROIMAGE,0.943850089973627,0.3452462597374838,False,False
26,1,KKI,NEUROIMAGE,0.6344290529234795,0.5258008542320676,False,False
26,2,KKI,NEUROIMAGE,0.1925355299955073,0.847322739585383,False,False
26,3,KKI,NEUROIMAGE,0.770012088031108,0.4412927222254204,False,False
26,4,KKI,NEUROIMAGE,0.10462262613338288,0.9166752601764578,False,False
26,5,KKI,NEUROIMAGE,2.315458428846001,0.020587857087378772,False,False
26,6,KKI,NEUROIMAGE,2.1018268859143507,0.035568443068155514,False,False
26,7,KKI,NEUROIMAGE,0.5841797871264969,0.5590993590840971,False,False
26,8,KKI,NEUROIMAGE,1.1642146165182805,0.2443370482682239,False,False
26,9,KKI,NEUROIMAGE,1.9786184250062433,0.04785898360941963,False,False
26,10,KKI,NEUROIMAGE,0.21234136695406466,0.8318407250122302,False,False
26,11,KKI,NEUROIMAGE,4.127633146103143,3.665162182303251e-05,False,True
26,12,KKI,NEUROIMAGE,0.5184594775815676,0.6041377259047189,False,False
26,13,KKI,NEUROIMAGE,1.002834951435501,0.31594050206118884,False,False
26,14,KKI,NEUROIMAGE,0.23323054489074938,0.8155823883916082,False,False
26,15,KKI,NEUROIMAGE,0.01939676494819843,0.9845245911214903,False,False
26,16,KKI,NEUROIMAGE,3.0902766570152598,0.0019997013538692585,False,False
26,17,KKI,NEUROIMAGE,0.9367332608173039,0.34889578271684907,False,False
26,18,KKI,NEUROIMAGE,0.2670182143526041,0.7894551370699268,False,False
26,19,KKI,NEUROIMAGE,1.0551326814199071,0.29136464699567854,False,False
26,20,KKI,NEUROIMAGE,0.3897283515593504,0.6967374294641229,False,False
26,21,KKI,NEUROIMAGE,2.9455381196742567,0.003223934192982969,False,False
26,22,KKI,NEUROIMAGE,1.3856754054622467,0.1658460414495201,False,False
26,23,KKI,NEUROIMAGE,0.028428076871583403,0.9773207311415,False,False
26,24,KKI,NEUROIMAGE,1.6026523130666515,0.1090114372473708,False,False
26,25,KKI,NEUROIMAGE,0.8414420703249779,0.4001003253370988,False,False
26,26,KKI,NEUROIMAGE,3.510783991353049,0.0004467872888907585,True,True
26,27,KKI,NEUROIMAGE,0.3831503354183364,0.7016082997866633,False,False
26,28,KKI,NEUROIMAGE,0.6495415005645276,0.5159884310271725,False,False
26,29,KKI,NEUROIMAGE,0.08300946641182125,0.9338440124861889,False,False
26,30,KKI,NEUROIMAGE,0.18317465552850307,0.85466097985994,False,False
26,31,KKI,NEUROIMAGE,0.3893527539559075,0.6970152168682985,False,False
26,32,KKI,NEUROIMAGE,0.03339065345227833,0.9733630629727658,False,False
26,33,KKI,NEUROIMAGE,1.09008326733006,0.27567646634202836,False,False
26,34,KKI,NEUROIMAGE,1.6255349239988397,0.10404862860722029,False,False
26,35,KKI,NEUROIMAGE,0.6362971266375094,0.5245827774177745,False,False
26,36,KKI,NEUROIMAGE,0.83920466312013,0.4013544710116219,False,False
26,37,KKI,NEUROIMAGE,0.7326059499189653,0.4637988011139149,False,False
26,38,KKI,NEUROIMAGE,0.1807171044000043,0.856589632471389,False,False
26,39,KKI,NEUROIMAGE,1.4160639611127916,0.15675677850514086,False,False
26,40,KKI,NEUROIMAGE,0.767984446108963,0.4424964255557261,False,False
26,41,KKI,NEUROIMAGE,0.7294004639948867,0.4657567340591656,False,False
26,42,KKI,NEUROIMAGE,1.1667469353781024,0.24331258231875375,False,False
26,43,KKI,NEUROIMAGE,0.33657746393583493,0.7364354471308141,False,False
26,44,KKI,NEUROIMAGE,0.19187986835510154,0.8478363071483204,False,False
26,45,KKI,NEUROIMAGE,0.28013049465702766,0.7793773895746763,False,False
26,46,KKI,NEUROIMAGE,0.926435857152847,0.3542195168414788,False,False
27,0,KKI,NEUROIMAGE,1.5610602698759468,0.11850953109459486,False,False
27,1,KKI,NEUROIMAGE,0.616481895348726,0.5375765173213001,False,False
27,2,KKI,NEUROIMAGE,0.279508833321407,0.7798543600432857,False,False
27,3,KKI,NEUROIMAGE,0.36114276522925093,0.717992725434536,False,False
27,4,KKI,NEUROIMAGE,1.1156249107017664,0.264582724529841,False,False
27,5,KKI,NEUROIMAGE,1.7487436413124806,0.08033534268417052,False,False
27,6,KKI,NEUROIMAGE,1.303862480866296,0.192280474667485,False,False
27,7,KKI,NEUROIMAGE,0.9117498654816392,0.36190040741115526,False,False
27,8,KKI,NEUROIMAGE,0.31978741089532037,0.7491294915542577,False,False
27,9,KKI,NEUROIMAGE,0.6601114705515901,0.509182298243761,False,False
27,10,KKI,NEUROIMAGE,0.13610038272943786,0.8917419249697521,False,False
27,11,KKI,NEUROIMAGE,0.41157042342380284,0.6806543137829377,False,False
27,12,KKI,NEUROIMAGE,0.06548276778386132,0.9477896262020732,False,False
27,13,KKI,NEUROIMAGE,0.17688188914284025,0.8596011646748458,False,False
27,14,KKI,NEUROIMAGE,0.7881834989685919,0.4305893796199638,False,False
27,15,KKI,NEUROIMAGE,0.012866951035244375,0.9897339416972344,False,False
27,16,KKI,NEUROIMAGE,0.009805355595926074,0.9921765835207569,False,False
27,17,KKI,NEUROIMAGE,2.461272752462196,0.013844507146159774,False,False
27,18,KKI,NEUROIMAGE,0.3006123543541146,0.7637101095734434,False,False
27,19,KKI,NEUROIMAGE,1.7427634435665753,0.08137494434194589,False,False
27,20,KKI,NEUROIMAGE,0.6952333648858612,0.486909066063845,False,False
27,21,KKI,NEUROIMAGE,1.777230289240052,0.07553035784798932,False,False
27,22,KKI,NEUROIMAGE,0.9502865341861144,0.34196667922299695,False,False
27,23,KKI,NEUROIMAGE,0.6254580849950891,0.531670449911166,False,False
27,24,KKI,NEUROIMAGE,0.15057325903878732,0.8803123570450325,False,False
27,25,KKI,NEUROIMAGE,0.6879053947395579,0.4915123591234377,False,False
27,26,KKI,NEUROIMAGE,1.6016158435638816,0.10924058509617716,False,False
27,27,KKI,NEUROIMAGE,2.6878257431835686,0.0071918917106444345,True,False
27,28,KKI,NEUROIMAGE,0.5498830904290504,0.5823995629924831,False,False
27,29,KKI,NEUROIMAGE,0.34227163098511226,0.7321464828967463,False,False
27,30,KKI,NEUROIMAGE,0.004751099665216606,0.9962091851919377,False,False
27,31,KKI,NEUROIMAGE,0.013678063357477854,0.98908682471638,False,False
27,32,KKI,NEUROIMAGE,0.015438236947926023,0.9876825583832918,False,False
27,33,KKI,NEUROIMAGE,0.8873950408366107,0.3748662525145273,False,False
27,34,KKI,NEUROIMAGE,1.6202326063959158,0.10518231964199012,False,False
27,35,KKI,NEUROIMAGE,1.0415542549195713,0.2976183867214536,False,False
27,36,KKI,NEUROIMAGE,1.4460764478651256,0.1481557608282809,False,False
27,37,KKI,NEUROIMAGE,0.9345747125395167,0.3500075160223757,False,False
27,38,KKI,NEUROIMAGE,1.043735035241745,0.2966079956095907,False,False
27,39,KKI,NEUROIMAGE,0.7331382166989974,0.4634741332422311,False,False
27,40,KKI,NEUROIMAGE,0.9128158581795381,0.36133939648355595,False,False
27,41,KKI,NEUROIMAGE,0.3855214792057142,0.6998510958871025,False,False
27,42,KKI,NEUROIMAGE,1.9204540263238121,0.05480057491620259,False,False
27,43,KKI,NEUROIMAGE,0.6742806561370951,0.5001328997572241,False,False
27,44,KKI,NEUROIMAGE,1.3622191346242578,0.17312873887716673,False,False
27,45,KKI,NEUROIMAGE,0.5738268247177222,0.5660849945632469,False,False
27,46,KKI,NEUROIMAGE,1.0298583568504336,0.30307650162051214,False,False
28,0,KKI,NEUROIMAGE,0.5501187245190766,0.5822379445469942,False,False
28,1,KKI,NEUROIMAGE,0.0646822720965022,0.9484269780780055,False,False
28,2,KKI,NEUROIMAGE,0.652554631769645,0.5140434417914601,False,False
28,3,KKI,NEUROIMAGE,1.6913416827853485,0.09077156335292011,False,False
28,4,KKI,NEUROIMAGE,1.3474714371488772,0.17782844656447672,False,False
28,5,KKI,NEUROIMAGE,1.3602541637457477,0.17374950778347997,False,False
28,6,KKI,NEUROIMAGE,0.3851711089640031,0.7001106468802405,False,False
28,7,KKI,NEUROIMAGE,0.5598178935612832,0.5756036572992065,False,False
28,8,KKI,NEUROIMAGE,0.9983242065497322,0.31812217329564596,False,False
28,9,KKI,NEUROIMAGE,0.35035991695000945,0.7260686039445627,False,False
28,10,KKI,NEUROIMAGE,0.9041058363195358,0.3659392839540161,False,False
28,11,KKI,NEUROIMAGE,1.4345234022356674,0.15142295569816488,False,False
28,12,KKI,NEUROIMAGE,0.22187762006764675,0.8244091529187068,False,False
28,13,KKI,NEUROIMAGE,0.4291390023116026,0.6678220702057867,False,False
28,14,KKI,NEUROIMAGE,1.115877518916284,0.2644745660031552,False,False
28,15,KKI,NEUROIMAGE,0.34715261735432845,0.728476665619363,False,False
28,16,KKI,NEUROIMAGE,1.7469237445229304,0.08065056643013,False,False
28,17,KKI,NEUROIMAGE,2.2444048214074788,0.024806366586859904,False,False
28,18,KKI,NEUROIMAGE,0.3997854321546763,0.6893145614213054,False,False
28,19,KKI,NEUROIMAGE,0.36065476068684726,0.7183575473728034,False,False
28,20,KKI,NEUROIMAGE,1.261355738290006,0.20718070769362495,False,False
28,21,KKI,NEUROIMAGE,1.1649470588964215,0.24404042316442653,False,False
28,22,KKI,NEUROIMAGE,1.3647300261678157,0.17233791872595927,False,False
28,23,KKI,NEUROIMAGE,2.368229355275627,0.017873451959590947,False,False
28,24,KKI,NEUROIMAGE,0.18459007664902574,0.8535505698750152,False,False
28,25,KKI,NEUROIMAGE,1.1852523314964145,0.23591769458698508,False,False
28,26,KKI,NEUROIMAGE,0.2658641038062985,0.7903438714330049,False,False
28,27,KKI,NEUROIMAGE,1.5942721658777677,0.11087508907454707,False,False
28,28,KKI,NEUROIMAGE,2.6471317869453364,0.008117771049953539,True,False
28,29,KKI,NEUROIMAGE,0.922314116665267,0.3563647527108049,False,False
28,30,KKI,NEUROIMAGE,1.3398783124528952,0.18028491000636604,False,False
28,31,KKI,NEUROIMAGE,1.5113805622026133,0.13069151881816787,False,False
28,32,KKI,NEUROIMAGE,1.304391470823315,0.19210014178000334,False,False
28,33,KKI,NEUROIMAGE,1.8372559357274427,0.06617212159928287,False,False
28,34,KKI,NEUROIMAGE,2.3251999934457204,0.020061268708901576,False,False
28,35,KKI,NEUROIMAGE,0.1915178169557156,0.8481199229774138,False,False
28,36,KKI,NEUROIMAGE,0.6986626481065981,0.48476288202556905,False,False
28,37,KKI,NEUROIMAGE,0.5517772757080203,0.5811009582513108,False,False
28,38,KKI,NEUROIMAGE,0.29233285710658014,0.7700321391165174,False,False
28,39,KKI,NEUROIMAGE,1.6135313427135387,0.10662911950442491,False,False
28,40,KKI,NEUROIMAGE,0.6983310880420394,0.4849701616431038,False,False
